Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity
0,#DIV/0!,Noakhali,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,0,25,15,60,75
23,1.826086957,Pabna,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,42,25,15,60,75
1001,3.21978022,Panchagar,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,3223,25,15,60,75
0,#DIV/0!,Patuakhali,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,0,25,15,60,75
0,#DIV/0!,Pirojpur,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,0,25,15,60,75
5,1.6,Rajbari,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,8,25,15,60,75
2,3.5,Rajshahi,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,7,25,15,60,75
3686,4.177428106,Rangamati,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,15398,25,15,60,75
1006,3.174950298,Rangpur,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,3194,25,15,60,75
77,4.688311688,Satkhira,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,361,25,15,60,75
0,#DIV/0!,Shariatpur,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,0,25,15,60,75
223,3.278026906,Sherpur,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,731,25,15,60,75
153,2.150326797,Sirajganj,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,329,25,15,60,75
47,5.659574468,Sunamganj,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,266,25,15,60,75
79,1.278481013,Sylhet,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,101,25,15,60,75
2123,2.474799812,Tangail,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,5254,25,15,60,75
128,1.9921875,Thakurgaon,Rabi,20,67.5,Ginger,Oct,Nov to March,March to April,255,25,15,60,75
636,3.940251572,Bagerhat,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2506,35,18,75,85
796,3.619346734,Bandarban,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2881,35,18,75,85
147,3.19047619,Barguna,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,469,35,18,75,85
790,4.658227848,Barishal,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3680,35,18,75,85
659,2.71168437,Bhola,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1787,35,18,75,85
744,5.275537634,Bogura,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3925,35,18,75,85
827,4.38694075,Brahmanbaria,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3628,35,18,75,85
985,5.900507614,Chandpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,5812,35,18,75,85
307,3.429967427,Chapai Nawabganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1053,35,18,75,85
1264,5.180379747,Chattogram,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,6548,35,18,75,85
847,4.867768595,Chuadanga,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4123,35,18,75,85
297,6.050505051,CoxsBazar,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1797,35,18,75,85
1635,6.297859327,Cumilla,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,10297,35,18,75,85
1953,6.874551971,Dhaka,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,13426,35,18,75,85
655,6.497709924,Dinajpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4256,35,18,75,85
939,4.113951012,Faridpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3863,35,18,75,85
379,7.071240106,Feni,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2680,35,18,75,85
411,2.761557178,Gaibandha,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1135,35,18,75,85
2585,2.945067698,Gazipur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,7613,35,18,75,85
701,6.530670471,Gopalganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4578,35,18,75,85
805,9.934161491,Habiganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,7997,35,18,75,85
2166,4.070175439,Jamalpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,8816,35,18,75,85
1013,5.449160908,Jashore,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,5520,35,18,75,85
901,6.992230855,Jhallokati,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,6300,35,18,75,85
923,4.997833153,Jhenaidah,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4613,35,18,75,85
216,5.087962963,Joypurhat,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1099,35,18,75,85
796,3.619346734,Khagrachari,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2881,35,18,75,85
497,2.6861167,Khulna,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1335,35,18,75,85
681,7.585903084,Kishoreganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,5166,35,18,75,85
482,4.468879668,Kurigram,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2154,35,18,75,85
477,4.830188679,Kushtia,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2304,35,18,75,85
682,4.159824047,Lakshmipur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2837,35,18,75,85
309,8.482200647,Lalmonirhat,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2621,35,18,75,85
726,4.867768595,Madaripur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3534,35,18,75,85
235,5.114893617,Magura,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1202,35,18,75,85
784,3.955357143,Manikganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3101,35,18,75,85
302,9.278145695,Meherpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2802,35,18,75,85
580,6.960344828,Moulvibazar,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4037,35,18,75,85
561,5.386809269,Munshiganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3022,35,18,75,85
1825,5.979726027,Mymensingh,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,10913,35,18,75,85
413,4.128329298,Naogaon,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1705,35,18,75,85
439,4.952164009,Narail,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2174,35,18,75,85
1361,4.157972079,Narayanganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,5659,35,18,75,85
989,7.700707786,Narsingdi,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,7616,35,18,75,85
395,3.562025316,Natore,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1407,35,18,75,85
598,3.913043478,Netrokona,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2340,35,18,75,85
328,6.777439024,Nilphamari,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2223,35,18,75,85
968,3.723140496,Noakhali,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3604,35,18,75,85
588,2.409863946,Pabna,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,1417,35,18,75,85
554,6.657039711,Panchagar,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3688,35,18,75,85
297,2.185185185,Patuakhali,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,649,35,18,75,85
671,3.123695976,Pirojpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2096,35,18,75,85
833,5.43817527,Rajbari,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4530,35,18,75,85
1160,6.374137931,Rajshahi,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,7394,35,18,75,85
594,3.808080808,Rangamati,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2262,35,18,75,85
565,4.099115044,Rangpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2316,35,18,75,85
552,6.190217391,Satkhira,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3417,35,18,75,85
458,5.989082969,Shariatpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2743,35,18,75,85
465,5.929032258,Sherpur,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,2757,35,18,75,85
616,5.793831169,Sirajganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3569,35,18,75,85
1215,3.281481481,Sunamganj,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,3987,35,18,75,85
1070,4.401869159,Sylhet,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,4710,35,18,75,85
2252,4.553730018,Tangail,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,10255,35,18,75,85
256,3.609375,Thakurgaon,Kharif 2,26.5,80,Gourd,July,Aug to Jan,Jan to March,924,35,18,75,85
7,0.2857142857,Bagerhat,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,2,35,20,25,45
7,0.4285714286,Bandarban,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,3,35,20,25,45
42,0.3571428571,Barguna,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,15,35,20,25,45
959,0.3993743483,Barishal,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,383,35,20,25,45
74,0.6891891892,Bhola,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,51,35,20,25,45
8,0.375,Bogura,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,3,35,20,25,45
0,#DIV/0!,Brahmanbaria,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
0,#DIV/0!,Chandpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
1798,0.3820912125,Chapai Nawabganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,687,35,20,25,45
26,0.3076923077,Chattogram,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,8,35,20,25,45
144,0.3680555556,Chuadanga,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,53,35,20,25,45
0,#DIV/0!,CoxsBazar,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
0,#DIV/0!,Cumilla,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
7,0.2857142857,Dhaka,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,2,35,20,25,45
9,0.3333333333,Dinajpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,3,35,20,25,45
210,0.4047619048,Faridpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,85,35,20,25,45
38,0.4473684211,Feni,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,17,35,20,25,45
31,0.5806451613,Gaibandha,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,18,35,20,25,45
38,0.5,Gazipur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,19,35,20,25,45
103,0.1941747573,Gopalganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,20,35,20,25,45
0,#DIV/0!,Habiganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
90,0.3777777778,Jamalpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,34,35,20,25,45
234,0.4444444444,Jashore,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,104,35,20,25,45
255,0.3725490196,Jhallokati,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,95,35,20,25,45
89,0.5056179775,Jhenaidah,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,45,35,20,25,45
0,#DIV/0!,Joypurhat,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
0,#DIV/0!,Khagrachari,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
3,0.3333333333,Khulna,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
5,0.2,Kishoreganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
242,0.4380165289,Kurigram,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,106,35,20,25,45
164,0.4817073171,Kushtia,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,79,35,20,25,45
11,0.5454545455,Lakshmipur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,6,35,20,25,45
11,0.8181818182,Lalmonirhat,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,9,35,20,25,45
965,0.4165803109,Madaripur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,402,35,20,25,45
257,0.2918287938,Magura,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,75,35,20,25,45
4,0.25,Manikganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
16,0.375,Meherpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,6,35,20,25,45
1,1,Moulvibazar,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
0,#DIV/0!,Munshiganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
45,0.5111111111,Mymensingh,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,23,35,20,25,45
190,0.3736842105,Naogaon,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,71,35,20,25,45
43,0.4418604651,Narail,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,19,35,20,25,45
0,#DIV/0!,Narayanganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
3,1.666666667,Narsingdi,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,5,35,20,25,45
66,0.4090909091,Natore,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,27,35,20,25,45
0,#DIV/0!,Netrokona,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
0,#DIV/0!,Nilphamari,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
7,0.1428571429,Noakhali,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
161,0.6459627329,Pabna,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,104,35,20,25,45
40,0.325,Panchagar,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,13,35,20,25,45
1242,0.4347826087,Patuakhali,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,540,35,20,25,45
0,#DIV/0!,Pirojpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
61,0.5081967213,Rajbari,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,31,35,20,25,45
3101,0.4898419865,Rajshahi,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1519,35,20,25,45
0,#DIV/0!,Rangamati,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
24,0.4583333333,Rangpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,11,35,20,25,45
0,#DIV/0!,Satkhira,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
273,0.7032967033,Shariatpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,192,35,20,25,45
58,0.6896551724,Sherpur,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,40,35,20,25,45
52,0.5192307692,Sirajganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,27,35,20,25,45
0,#DIV/0!,Sunamganj,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,0,35,20,25,45
7,0.2857142857,Sylhet,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,2,35,20,25,45
3,0.3333333333,Tangail,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,1,35,20,25,45
82,0.4390243902,Thakurgaon,Kharif 2,27.5,35,Gram,Aug,Sep to Oct,Nov,36,35,20,25,45
1007,28.86097319,Bagerhat,Kharif 1,25,70,Green Coconut,May,June to August,August to September,29063,30,20,60,80
134,6.111940299,Bandarban,Kharif 1,25,70,Green Coconut,May,June to August,August to September,819,30,20,60,80
8120,1.116871921,Barguna,Kharif 1,25,70,Green Coconut,May,June to August,August to September,9069,30,20,60,80
6623,2.039710101,Barishal,Kharif 1,25,70,Green Coconut,May,June to August,August to September,13509,30,20,60,80
1346,10.50742942,Bhola,Kharif 1,25,70,Green Coconut,May,June to August,August to September,14143,30,20,60,80
328,24.33231707,Bogura,Kharif 1,25,70,Green Coconut,May,June to August,August to September,7981,30,20,60,80
400,16.7225,Brahmanbaria,Kharif 1,25,70,Green Coconut,May,June to August,August to September,6689,30,20,60,80
394,9.984771574,Chandpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3934,30,20,60,80
106,7.594339623,Chapai Nawabganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,805,30,20,60,80
5826,1.490902849,Chattogram,Kharif 1,25,70,Green Coconut,May,June to August,August to September,8686,30,20,60,80
179,21.46368715,Chuadanga,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3842,30,20,60,80
426,15.43661972,CoxsBazar,Kharif 1,25,70,Green Coconut,May,June to August,August to September,6576,30,20,60,80
1228,4.802117264,Cumilla,Kharif 1,25,70,Green Coconut,May,June to August,August to September,5897,30,20,60,80
145,22.42068966,Dhaka,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3251,30,20,60,80
260,8.053846154,Dinajpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2094,30,20,60,80
544,9.648897059,Faridpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,5249,30,20,60,80
915,2.170491803,Feni,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1986,30,20,60,80
584,3.782534247,Gaibandha,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2209,30,20,60,80
393,3.893129771,Gazipur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1530,30,20,60,80
333,10.44744745,Gopalganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3479,30,20,60,80
731,7.452804378,Habiganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,5448,30,20,60,80
512,9.53515625,Jamalpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,4882,30,20,60,80
1164,11.21993127,Jashore,Kharif 1,25,70,Green Coconut,May,June to August,August to September,13060,30,20,60,80
2444,3.273322422,Jhallokati,Kharif 1,25,70,Green Coconut,May,June to August,August to September,8000,30,20,60,80
378,32.25132275,Jhenaidah,Kharif 1,25,70,Green Coconut,May,June to August,August to September,12191,30,20,60,80
134,1.380597015,Joypurhat,Kharif 1,25,70,Green Coconut,May,June to August,August to September,185,30,20,60,80
656,2.364329268,Khagrachari,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1551,30,20,60,80
1518,7.009881423,Khulna,Kharif 1,25,70,Green Coconut,May,June to August,August to September,10641,30,20,60,80
313,24.11182109,Kishoreganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,7547,30,20,60,80
90,5.944444444,Kurigram,Kharif 1,25,70,Green Coconut,May,June to August,August to September,535,30,20,60,80
1286,13.03810264,Kushtia,Kharif 1,25,70,Green Coconut,May,June to August,August to September,16767,30,20,60,80
107,98.99065421,Lakshmipur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,10592,30,20,60,80
82,7.951219512,Lalmonirhat,Kharif 1,25,70,Green Coconut,May,June to August,August to September,652,30,20,60,80
940,12.53510638,Madaripur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,11783,30,20,60,80
695,7.732374101,Magura,Kharif 1,25,70,Green Coconut,May,June to August,August to September,5374,30,20,60,80
1533,9.075016308,Manikganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,13912,30,20,60,80
129,10.60465116,Meherpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1368,30,20,60,80
269,16.28624535,Moulvibazar,Kharif 1,25,70,Green Coconut,May,June to August,August to September,4381,30,20,60,80
67,14.23880597,Munshiganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,954,30,20,60,80
1667,6.588482304,Mymensingh,Kharif 1,25,70,Green Coconut,May,June to August,August to September,10983,30,20,60,80
285,8.614035088,Naogaon,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2455,30,20,60,80
943,9.19088017,Narail,Kharif 1,25,70,Green Coconut,May,June to August,August to September,8667,30,20,60,80
43,48.60465116,Narayanganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2090,30,20,60,80
84,17.92857143,Narsingdi,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1506,30,20,60,80
667,14.54572714,Natore,Kharif 1,25,70,Green Coconut,May,June to August,August to September,9702,30,20,60,80
521,9.451055662,Netrokona,Kharif 1,25,70,Green Coconut,May,June to August,August to September,4924,30,20,60,80
103,15.31067961,Nilphamari,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1577,30,20,60,80
1694,14.84946871,Noakhali,Kharif 1,25,70,Green Coconut,May,June to August,August to September,25155,30,20,60,80
725,16.29517241,Pabna,Kharif 1,25,70,Green Coconut,May,June to August,August to September,11814,30,20,60,80
126,16.53968254,Panchagar,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2084,30,20,60,80
1779,7.897133221,Patuakhali,Kharif 1,25,70,Green Coconut,May,June to August,August to September,14049,30,20,60,80
3250,4.780923077,Pirojpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,15538,30,20,60,80
350,27.58857143,Rajbari,Kharif 1,25,70,Green Coconut,May,June to August,August to September,9656,30,20,60,80
860,13.59534884,Rajshahi,Kharif 1,25,70,Green Coconut,May,June to August,August to September,11692,30,20,60,80
1858,1.701829925,Rangamati,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3162,30,20,60,80
153,15.83660131,Rangpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2423,30,20,60,80
1741,9.78518093,Satkhira,Kharif 1,25,70,Green Coconut,May,June to August,August to September,17036,30,20,60,80
313,38.1629393,Shariatpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,11945,30,20,60,80
199,10.10552764,Sherpur,Kharif 1,25,70,Green Coconut,May,June to August,August to September,2011,30,20,60,80
172,21.3255814,Sirajganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3668,30,20,60,80
182,16.51648352,Sunamganj,Kharif 1,25,70,Green Coconut,May,June to August,August to September,3006,30,20,60,80
2191,0.6458238247,Sylhet,Kharif 1,25,70,Green Coconut,May,June to August,August to September,1415,30,20,60,80
272,17.72794118,Tangail,Kharif 1,25,70,Green Coconut,May,June to August,August to September,4822,30,20,60,80
59,11.76271186,Thakurgaon,Kharif 1,25,70,Green Coconut,May,June to August,August to September,694,30,20,60,80
90,36.31111111,Bagerhat,Kharif 2,30,75,Green Palmyra,April,No need to do,May,3268,35,25,60,90
131,0.2900763359,Bandarban,Kharif 2,30,75,Green Palmyra,April,No need to do,May,38,35,25,60,90
2120,2.035849057,Barguna,Kharif 2,30,75,Green Palmyra,April,No need to do,May,4316,35,25,60,90
1200,1.25,Barishal,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1500,35,25,60,90
31,7.612903226,Bhola,Kharif 2,30,75,Green Palmyra,April,No need to do,May,236,35,25,60,90
223,15.02242152,Bogura,Kharif 2,30,75,Green Palmyra,April,No need to do,May,3350,35,25,60,90
66,4.545454545,Brahmanbaria,Kharif 2,30,75,Green Palmyra,April,No need to do,May,300,35,25,60,90
218,15.65137615,Chandpur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,3412,35,25,60,90
73,2.506849315,Chapai Nawabganj,Kharif 2,30,75,Green Palmyra,April,No need to do,May,183,35,25,60,90
116,14.59482759,Chattogram,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1693,35,25,60,90
41,6.365853659,Chuadanga,Kharif 2,30,75,Green Palmyra,April,No need to do,May,261,35,25,60,90
4,28.25,CoxsBazar,Kharif 2,30,75,Green Palmyra,April,No need to do,May,113,35,25,60,90
1002,1.830339321,Cumilla,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1834,35,25,60,90
20,9.7,Dhaka,Kharif 2,30,75,Green Palmyra,April,No need to do,May,194,35,25,60,90
69,5.333333333,Dinajpur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,368,35,25,60,90
117,27.79487179,Faridpur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,3252,35,25,60,90
130,2.530769231,Feni,Kharif 2,30,75,Green Palmyra,April,No need to do,May,329,35,25,60,90
17,3.176470588,Gaibandha,Kharif 2,30,75,Green Palmyra,April,No need to do,May,54,35,25,60,90
210,5.480952381,Gazipur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1151,35,25,60,90
308,22.18831169,Gopalganj,Kharif 2,30,75,Green Palmyra,April,No need to do,May,6834,35,25,60,90
149,1.395973154,Habiganj,Kharif 2,30,75,Green Palmyra,April,No need to do,May,208,35,25,60,90
45,11,Jamalpur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,495,35,25,60,90
205,5.424390244,Jashore,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1112,35,25,60,90
503,1.888667992,Jhallokati,Kharif 2,30,75,Green Palmyra,April,No need to do,May,950,35,25,60,90
145,6.427586207,Jhenaidah,Kharif 2,30,75,Green Palmyra,April,No need to do,May,932,35,25,60,90
51,8.392156863,Joypurhat,Kharif 2,30,75,Green Palmyra,April,No need to do,May,428,35,25,60,90
15,2.266666667,Khagrachari,Kharif 2,30,75,Green Palmyra,April,No need to do,May,34,35,25,60,90
98,15.23469388,Khulna,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1493,35,25,60,90
34,13.11764706,Kishoreganj,Kharif 2,30,75,Green Palmyra,April,No need to do,May,446,35,25,60,90
1,4,Kurigram,Kharif 2,30,75,Green Palmyra,April,No need to do,May,4,35,25,60,90
104,10.26923077,Kushtia,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1068,35,25,60,90
43,24,Lakshmipur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,1032,35,25,60,90
11,3.454545455,Lalmonirhat,Kharif 2,30,75,Green Palmyra,April,No need to do,May,38,35,25,60,90
174,54.56896552,Madaripur,Kharif 2,30,75,Green Palmyra,April,No need to do,May,9495,35,25,60,90
